Id,SalePrice
1461,121980.66762300796
1462,154516.0232965171
1463,184731.55743851975
1464,187009.65945625879
1465,187510.34119042326
1466,175187.7256075596
1467,170127.87698797224
1468,165249.9306608223
1469,186037.50857770524
1470,114746.80565726574
1471,198875.53085197508
1472,96073.94199031859
1473,96561.06128681511
1474,144805.94214441619
1475,121912.05574731881
1476,376759.81901923794
1477,246552.58461688177
1478,294922.3320045057
1479,276519.3494484252
1480,491602.63048884115
1481,315251.5007232763
1482,209735.62176401884
1483,183875.03900777572
1484,162700.98314661847
1485,174568.3838132753
1486,202249.19699568435
1487,345716.4712943864
1488,252746.43975102084
1489,194602.7462821462
1490,227213.8628736725
1491,191647.324460712
1492,92796.25893851409
1493,179159.03484822589
1494,289648.5854792714
1495,304966.7976408906
1496,230396.97755058284
1497,178499.8137730002
1498,150808.50016394447
1499,150189.10157863004
1500,143546.05991346817
1501,166295.87507406512
1502,149325.3281687754
1503,298887.32544147194
1504,231330.45439368425
1505,221565.61685337618
1506,179536.8968165851
1507,244778.19469815202
1508,208109.91017376326
1509,156876.97298041152
1510,138128.89158498132
1511,147482.6941505136
1512,162199.30024185212
1513,140605.7273850046
1514,169955.21701303075
1515,222824.48791798492
1516,165458.6752921923
1517,164892.80653378798
1518,133507.12074069103
1519,222771.54302547462
1520,126568.57673625792
1521,135339.26250092004
1522,166731.87096451301
1523,107866.26904283155
1524,120270.91249477978
1525,127904.5166713673
1526,120702.0319280241
1527,101549.92069086383
1528,135159.844138823
1529,135066.3985736902
1530,175162.3412501545
1531,118018.05430998422
1532,99723.03707962559
1533,139241.86167471868
1534,122623.94817861072
1535,164134.24446397135
1536,110860.01716407157
1537,82553.89527860355
1538,168726.6997999866
1539,200845.5306955806
1540,103182.17118912943
1541,151686.60730809762
1542,138789.8361791393
1543,192556.15295285152
1544,80396.28247014752
1545,109771.43792147026
1546,125905.12204472949
1547,133557.91917916812
1548,131735.9584558438
1549,109815.76418034096
1550,127661.68819253071
1551,117348.51245571807
1552,129278.50451020413
1553,132622.35748391034
1554,112939.88235992588
1555,176762.36900355306
1556,85981.2965632373
1557,105475.47896940664
1558,93381.84543651945
1559,90789.99167474559
1560,140619.04219102548
1561,132167.5567470907
1562,122846.31428943257
1563,113985.62082032228
1564,170271.0154114252
1565,152597.88934039537
1566,247576.33034748357
1567,81362.98066368134
1568,218470.42057472965
1569,143781.61635842794
1570,132103.5231989202
1571,125636.67903239827
1572,143480.98650989812
1573,257480.95868031177
1574,104922.08968349386
1575,221731.82050949824
1576,246931.90317290742
1577,190284.94370459724
1578,148563.70049157678
1579,145004.9047857452
1580,194511.72934337505
1581,144971.10943448168
1582,121501.08091260368
1583,331484.59118129994
